824599521407922,"к. Кондопога, ул. Фестивальная, д. 7/3 к. 2, 486521",25591297,2012-10-27
296416894104997,"с. Вендинга, ул. Леваневского, д. 36 стр. 411, 275391",34981932,1972-12-02
260876770234948,"г. Шатура, пер. Полтавский, д. 3/7 стр. 957, 160139",7082647,1992-06-09
506554937597882,"п. Ребриха, наб. Медицинская, д. 775 к. 34, 236662",31099666,2014-01-05
850210854769797,"клх Качканар, пер. Орловский, д. 158, 980155",10663099,2020-09-01
860322098310650,"ст. Кропоткин (Краснод.), бул. Лермонтова, д. 5, 975589",22740954,2001-08-06
637823080159257,"д. Щельяюр, бул. Астраханский, д. 106 стр. 862, 620727",28973262,1978-03-21
227806340532492,"ст. Белгород, ул. Культуры, д. 440, 447634",10989338,1978-08-22
725119404786254,"к. Красноуфимск, пр. Орджоникидзе, д. 16 к. 405, 515180",29033485,1992-08-21
844165188570798,"г. Анива, алл. Сенная, д. 2 стр. 2, 316990",7530181,1987-03-04
799436465426486,"к. Витим, алл. Запорожская, д. 52 стр. 78, 424690",3636273,1995-11-06
697009991076343,"д. Певек, бул. Жданова, д. 5/4 к. 32, 163731",28981095,1996-02-20
984564836319967,"д. Канск, бул. Волкова, д. 92 к. 92, 507828",6200435,2003-08-23
210546921712131,"ст. Буденновск, пер. Энгельса, д. 5/7, 613475",32198433,1983-11-22
790952548346755,"к. Объячево, бул. Транспортный, д. 2/8 к. 80, 455613",22457560,1976-10-10
319830647808696,"к. Галич, ш. Лунное, д. 727 к. 70, 154084",26820758,1983-11-16
246683402625054,"ст. Хужир, пер. Иванова, д. 59 к. 8/7, 133510",19033244,1978-04-24
456373904132382,"к. Усинск, ш. Шевченко, д. 877 стр. 324, 740467",19494031,2000-03-24
351461760046259,"с. Тавда, ул. Заозерная, д. 2 к. 2, 424430",38476404,2005-02-16
806108934963758,"г. Кежма, бул. Прудный, д. 7/5, 935008",34231976,1976-12-29
526136785976053,"д. Ведено, ш. Монтажников, д. 70, 250230",4717191,2000-05-13
493499994159521,"д. Томск, пр. Мая 1, д. 8/6, 763409",12533090,1996-02-06
597340331151172,"к. Озеры, ул. Крупской, д. 1 к. 734, 419263",27963699,1973-04-12
208988741356040,"п. Малая Вишера, ш. Кузнецова, д. 347, 676661",27572690,1987-01-05
620503640431856,"клх Шатой, пр. Новгородский, д. 39 стр. 5, 301636",9663074,2011-11-09
473894929801435,"к. Алдан, бул. Лунный, д. 812 стр. 4/8, 541182",22458260,2018-08-09
174915212684314,"ст. Арсеньев, алл. Ростовская, д. 1/9 стр. 170, 466685",33040819,1970-03-03
784954098072069,"клх Баксан, пр. Ворошилова, д. 179 к. 115, 695719",18940845,2009-01-27
120904110728100,"д. Мураши, ш. Сахалинское, д. 8, 874843",3854458,1979-02-17
993687325195259,"г. Коломна, ул. Высотная, д. 425 стр. 514, 610596",6268382,1979-08-25
899532127026290,"п. Нижний Тагил, пр. Машиностроителей, д. 95 к. 2, 540454",10941595,2003-04-07
592754629999838,"ст. Бодайбо, пер. Смирнова, д. 602 к. 226, 197571",33484273,1997-07-30
553981380068944,"ст. Новомосковск, бул. Мельничный, д. 559, 376501",11281246,1986-02-23
376884469011190,"ст. Каргополь, ш. Менделеева, д. 5 к. 393, 318246",15004813,1972-08-13
924904582640474,"г. Златоуст, пр. Западный, д. 1 к. 9, 665359",11921718,1979-03-12
292617142059759,"с. Моздок, ул. Абрикосовая, д. 7 стр. 185, 820363",37572105,1984-03-08
271554651627497,"с. Уварово, пр. Новоселов, д. 8/1, 168078",37983348,2007-07-25
727410797635936,"ст. Павловская, бул. Ворошилова, д. 6/7 к. 879, 710040",35333487,1970-01-30
886666358672896,"п. Городовиковск, ул. Светлая, д. 448 к. 481, 635887",21229481,1978-05-14
736321498361540,"к. Наро-Фоминск, ш. Кедровое, д. 62, 015066",16554957,2015-06-03
602141002213288,"к. Павловский Посад, ш. Деповское, д. 9/5 стр. 40, 259517",26046305,2018-03-15
771809719748984,"к. Верхний Баскунчак, пер. Горный, д. 5 к. 619, 853921",24652318,1984-11-29
338952960455523,"с. Амурск, алл. Индустриальная, д. 824 к. 5, 804827",12238043,2003-09-11
192507587659542,"клх Киров (Вятка), пер. Вавилова, д. 51 стр. 6, 480008",17790390,1974-10-02
201568643444843,"д. Биробиджан, ул. Дачная, д. 993 стр. 81, 644837",7735444,2019-04-04
392092434122611,"клх Батайск, бул. Сенной, д. 803 к. 8/2, 833433",26299672,2012-03-30
599148447207870,"ст. Балашов, бул. Волочаевский, д. 791, 226863",7215314,1980-07-06
517414945905476,"к. Троицко-Печорск, алл. Энгельса, д. 2 стр. 6/1, 776148",10036290,1976-02-27
766044035692713,"д. Санкт-Петербург, ш. Свердлова, д. 7 стр. 772, 827846",27846212,2009-02-22
941078785107632,"г. Тула, пер. Стахановский, д. 10, 608361",15548156,2002-10-30
443300341184250,"с. Кабанск, наб. Комарова, д. 498 к. 22, 850291",4091629,2017-01-22
346823402070468,"п. Александров Гай, алл. 30 лет Победы, д. 452, 494774",27011292,2005-06-06
560436421328490,"с. Кулу, наб. Аэродромная, д. 63, 443071",4416886,2007-08-11
501536006163735,"д. Минусинск, бул. Калужский, д. 9/7, 545199",33351998,1990-01-17
280784681589384,"г. Жигулевск, наб. Украинская, д. 3, 324475",2686035,2009-02-09
121375705724183,"клх Баксан, бул. Ягодный, д. 3 к. 1, 586506",11470518,2004-08-17
996092224393239,"к. Александровск, ул. Тракторная, д. 588, 588521",29235018,2011-04-22
210149742357837,"к. Смоленск, ул. Гражданская, д. 5/5, 683266",28795437,1995-12-15
158309236029176,"ст. Егорьевск, наб. Запорожская, д. 531, 411093",19668866,1994-11-07
272429041397616,"к. Гатчина, пер. Революционный, д. 7/7, 738213",39376836,1983-01-03
801827071762122,"к. Петрозаводск, бул. Лесхозный, д. 5/2 к. 45, 610639",35173407,2004-09-21
607379848945478,"г. Радужный, алл. Профсоюзная, д. 8 к. 7/5, 930930",39974939,2006-05-17
814568121394420,"г. Кимры, бул. Дальний, д. 9, 302010",2788620,1999-10-18
610193757043278,"п. Валдай, ул. Ермака, д. 6/7, 399911",39547863,2004-10-04
723178588679635,"к. Нарым, ул. Тихая, д. 1 стр. 9, 180424",2936922,2018-07-31
812833976943662,"ст. Инта, наб. Водопроводная, д. 196 к. 661, 341953",4054647,2009-05-10
103213303296494,"г. Одинцово, наб. Степная, д. 8/1 к. 4, 876297",37215388,1991-10-24
454563449009944,"ст. Сызрань, ш. Снежное, д. 9/7 к. 90, 915973",26907807,1997-04-12
822535825656069,"клх Мончегорск, пер. Приморский, д. 256, 117894",22514900,2012-11-29
198574640035270,"ст. Сосногорск, пр. Горького, д. 5/7, 837188",17369381,2004-01-18
471517558534558,"клх Кулунда, ш. Привокзальное, д. 119 к. 876, 847043",34949611,1992-03-25
662707924408773,"д. Лабытнанги, ул. Флотская, д. 864 стр. 5/6, 401725",38721434,1993-01-01
518460789937223,"п. Алексин, ул. Киевская, д. 5/2, 451441",35322283,2014-07-18
636431577425283,"г. Новый Уренгой, пр. Окружной, д. 778 к. 88, 139802",21040981,2018-12-25
183452706462477,"г. Калининград, ул. Солнечная, д. 60, 632014",22147579,1999-11-15
558386814536018,"к. Арсеньев, ул. Красногвардейская, д. 7/3 к. 150, 621522",26755259,1978-12-10
411505807938618,"с. Кунгур, пер. Ульяновский, д. 898 к. 729, 450580",11779929,1992-06-23
354159535210511,"д. Лабытнанги, бул. Уральский, д. 63 к. 8/7, 679450",10015065,1999-05-20
232063234528472,"г. Кизляр, бул. Степана Разина, д. 22 стр. 1, 599240",32733919,1986-08-23
313622926284798,"п. Советский, ул. Октября, д. 194, 324073",38037697,1983-04-14
700855807169171,"п. Тутончаны, бул. Марта 8, д. 9 стр. 99, 233078",10972399,1980-08-12
684018343580944,"г. Оймякон, ш. 30 лет Победы, д. 246 стр. 2, 677253",23217512,2007-08-21
228879115529019,"п. Тобольск, ш. 40 лет Победы, д. 719 стр. 153, 821047",22691748,1991-11-20
359752340481205,"к. Шереметьево, ул. Седова, д. 3, 850977",3295674,1976-11-29
367768486429294,"ст. Артем, пр. Тургенева, д. 3/7 к. 54, 654625",18469122,1973-04-19
215582388193377,"с. Алапаевск, алл. Слободская, д. 4 к. 4/3, 357719",29618958,2010-09-19
620065525521302,"п. Невьянск, наб. Шевченко, д. 9/1 стр. 677, 155022",4373097,1983-03-26
556687442535063,"г. Вологда, пер. Короленко, д. 5/5 стр. 28, 468906",20594553,2015-03-03
930088607049851,"д. Приморско-Ахтарск, пер. Энергетический, д. 262 к. 9/8, 294035",3316939,1983-07-06
347842188093549,"клх Дмитров, пер. Жуковского, д. 657, 184686",22307962,2012-06-23
388022011615856,"г. Домбай, пер. Ростовский, д. 10, 379243",9979847,1986-06-10
545689685721783,"п. Усть-Баргузин, алл. Высоцкого, д. 5/2 к. 8/4, 097364",7243847,2015-03-28
768781338614046,"с. Тарко-Сале, наб. Придорожная, д. 8/7 стр. 120, 231007",21260401,1985-12-24
681575744563343,"д. Певек, ш. Ягодное, д. 15, 723906",36700987,1999-07-26
205348192298416,"г. Диксон, ш. Чернышевского, д. 1/3 стр. 99, 555792",16516681,1996-01-30
146103174584418,"ст. Тихвин, пр. Гафури, д. 3/9, 054258",22941832,2007-03-09
653714789805805,"к. Талдом, бул. Механизаторов, д. 280, 485726",28156961,2019-01-26
287184118368832,"п. Обоянь, пер. Белорусский, д. 44 к. 5, 082609",9192305,2000-09-09
399390599639618,"к. Мирный, ш. Черемуховое, д. 436 к. 528, 144767",7388274,2008-07-02
654995949567712,"с. Верхний Уфалей, алл. Демьяна Бедного, д. 36 к. 46, 824552",22489078,2017-05-27
962815850126495,"с. Карачаевск, ул. Красногвардейская, д. 55 стр. 20, 399874",12026840,1973-10-15
299932329191403,"клх Амдерма, ул. Советская, д. 2/9 стр. 412, 094985",14338743,1991-01-15
444769352385186,"п. Губкин, алл. 50 лет Победы, д. 3, 402040",22591179,1999-02-27
722195026539207,"п. Териберка, алл. Королева, д. 578 стр. 8, 233309",34612443,1980-04-23
408541359549715,"д. Онега, алл. Льва Толстого, д. 4/4 к. 1/9, 848392",4029096,1983-07-30
719477656798037,"ст. Южно-Курильск, ул. Энергетиков, д. 43, 659328",31818086,1981-01-25
627873470255534,"г. Далматово, ш. Ульянова, д. 58 стр. 3/8, 093846",5410945,1987-05-05
971310436419359,"ст. Минусинск, пер. Красных Партизан, д. 3/4 стр. 42, 792797",35715335,2000-07-30
184969186013030,"г. Юрюзань, пр. Виноградный, д. 2/9, 873144",20251865,1992-11-21
148473593376519,"с. Ребриха, ш. Привольное, д. 7 к. 2/4, 784879",3796985,2017-06-17
276790248754599,"клх Каргасок, алл. Крестьянская, д. 7/1 стр. 8/7, 631198",38776301,1995-06-13
705851467012594,"к. Краснотурьинск, алл. Элеваторная, д. 865, 930716",22836131,2015-12-10
150678786589438,"к. Серов, пр. Элеваторный, д. 925, 392655",10999007,1976-04-28
514149757122526,"п. Яшкуль, пер. Российский, д. 9/5, 118870",15788184,2018-07-14
772884277409735,"г. Чебаркуль, пер. Донской, д. 242 к. 81, 863832",33083323,1985-07-08
194267703056222,"к. Красноуральск, пер. Чапаева, д. 30 стр. 340, 059930",34494562,1991-08-18
820025714930394,"п. Завьялиха, алл. Космонавтов, д. 3/8 стр. 2/7, 581042",4859910,2008-06-03
914020541854173,"к. Апшеронск, бул. Гафури, д. 33 к. 7/2, 526796",26283902,2007-03-07
685189466839616,"клх Аргаяш, пр. Луначарского, д. 77, 228006",28676386,1977-05-15
883159609791346,"клх Сеймчан, ш. Баумана, д. 805, 144033",21602720,2004-11-29
582729360893110,"к. Томск, пр. Воровского, д. 3 к. 5/6, 998269",16222780,1986-10-26
894402988666794,"с. Великий Устюг, ул. Октябрьская, д. 219 стр. 6/7, 493802",24139264,2000-09-02
300772207536998,"п. Каргасок, наб. Болотная, д. 6, 081653",5219308,1970-04-25
642766432007964,"г. Домодедово, пр. Ильича, д. 507, 859455",33212471,1974-03-10
634840195816873,"п. Хоста, алл. Олега Кошевого, д. 31 к. 74, 952992",15368340,1990-06-04
945403935597805,"ст. Тихвин, ш. Ильича, д. 4 к. 7/3, 230685",11965331,2013-02-10
293783035315857,"клх Усть-Баргузин, ул. Советская, д. 4/7 к. 4/5, 069650",22575398,2014-08-16
353089625758401,"п. Коломна, ул. Нижняя, д. 7 стр. 9, 857541",20008379,2013-12-29
237053931636577,"д. Ялуторовск, наб. Октября, д. 39 к. 25, 862393",35550781,2017-08-25
290128619265765,"п. Астрахань, пер. Красноармейский, д. 1, 683768",17094790,1992-10-28
978080882725944,"клх Комсомольск-на-Амуре, пр. Камский, д. 8, 003236",17095341,2008-08-22
267418231690740,"ст. Мценск, бул. Гастелло, д. 6 стр. 5/6, 801073",7200222,2012-10-31
829313740659359,"клх Братск, пр. Ватутина, д. 9 к. 18, 374870",22526322,1975-06-21
149603613545716,"п. Оса, ул. Свободная, д. 7/9 к. 2, 772292",5237658,2004-06-22
345155103721688,"ст. Токма, пр. Парижской Коммуны, д. 1 стр. 39, 170475",36394637,1997-08-08
242662193066665,"г. Орехово-Зуево, бул. Северный, д. 33, 788599",23766879,1992-09-29
340583254937069,"п. Листвянка (Иркут.), пер. Карла Либкнехта, д. 347 стр. 314, 231021",11674984,1973-08-17
916890213950220,"с. Касимов, ул. Радужная, д. 2 стр. 964, 482922",35062671,1974-08-30
659724911972895,"с. Ардон, пр. Технический, д. 546 к. 1/1, 947495",15918104,2015-07-06
182308205372445,"ст. Белорецк, ул. Краснознаменная, д. 2/5 стр. 6, 940316",25108943,2018-03-07
308676233105839,"ст. Верхний Тагил, пер. Загородный, д. 82, 028581",25268984,2009-07-17
375317101922542,"п. Уренгой, алл. Титова, д. 5/3 стр. 581, 007070",31460638,2015-10-29
323718301893794,"ст. Красноселькуп, наб. Мая 1, д. 8/7, 932349",31479534,1984-09-05
218210560198732,"клх Шахты, ш. Астраханское, д. 8/4 стр. 1/2, 354230",14644110,1981-01-09
902540792719906,"к. Сергиев Посад, ул. Васильковая, д. 5 стр. 52, 026690",18074468,1976-04-21
258668555800236,"д. Пушкино (Моск.), ул. Фрунзе, д. 99, 609202",39412584,1972-02-26
595030368731096,"п. Клин, пр. Ермака, д. 6, 643554",5832308,1981-01-11
438532182560116,"г. Великий Устюг, ш. Донское, д. 927 стр. 47, 751919",25418727,2011-03-14
968296978009914,"г. Токсово, пр. Карла Маркса, д. 3 к. 5, 766896",21384296,2007-06-06
369971791460327,"к. Калачинск, наб. Шевченко, д. 735 стр. 70, 966342",22934728,1986-10-05
754255323235107,"д. Саратов, ул. Пионерская, д. 9/8, 494000",23398336,2008-07-27
574314717636591,"д. Сухиничи, бул. Достоевского, д. 7 стр. 3, 857148",13303907,2018-10-02
623470919638273,"ст. Джейрах, пер. Средний, д. 834 стр. 440, 020162",6396841,1972-12-11
676739461111630,"п. Нижний Тагил, алл. Больничная, д. 75 к. 8, 587291",29532447,2004-10-25
537633868572223,"д. Темрюк, алл. Водопроводная, д. 330 к. 87, 469148",29175280,2012-08-19
619221659925484,"с. Новороссийка, ш. Бабушкина, д. 7 к. 58, 382210",37951051,1983-01-03
675499429631012,"д. Данков, наб. Космонавтов, д. 2 к. 3, 350519",32998090,1979-03-17
241862978892360,"к. Александровск-Сахалинский, пер. Свердлова, д. 5, 616281",14595844,1985-11-09
778767335294411,"д. Холмск, пер. Энтузиастов, д. 432 стр. 989, 357142",4113963,1997-12-08
499753870753401,"ст. Видное, пр. Урицкого, д. 6, 326513",19846459,1991-08-05
427925434386731,"к. Белокуриха, пр. Сосновый, д. 338 к. 2/3, 769410",33758968,1987-09-15
982133794698685,"ст. Биробиджан, ш. Тимирязева, д. 2, 087307",3161149,2010-11-12
544204617037968,"клх Аргаяш, алл. Подлесная, д. 6/7, 887909",22021291,1976-08-14
996443073898526,"клх Переславль-Залесский, ул. Брянская, д. 8 к. 1/6, 176556",4082863,2002-02-01
169943571519302,"клх Игарка, пр. Папанина, д. 6/8, 592252",27310815,2014-01-15
143241557492400,"клх Кизилюрт, ул. Подстанция, д. 1, 289167",17973968,1971-12-20
940017360622220,"клх Медногорск, наб. Королева, д. 5/4, 140411",4348692,2007-02-24
336967293769333,"клх Аршан (Бурят.), ш. Челюскинцев, д. 61 стр. 754, 119615",4598548,1982-02-27
169897398400681,"к. Дмитров, наб. Заозерная, д. 612, 180549",7283126,1989-01-03
976564358434846,"г. Лагань, ш. Энтузиастов, д. 68, 744715",29892678,1986-11-22
424665419483775,"г. Забайкальск, пер. Островского, д. 710 к. 379, 248073",5219991,1988-09-04
735444510320543,"ст. Октябрьское (Хант.), алл. Выгонная, д. 66, 477528",15875373,1994-02-11
339083704350973,"п. Адлер, бул. ДОС, д. 6 к. 1/2, 611191",25184129,1972-09-23
558440572054189,"клх Лотошино, алл. Деповская, д. 1/1, 690045",21494147,1974-01-06
196324153068315,"п. Хасан, алл. Лазо, д. 5 к. 2, 050067",36802292,2003-05-16
844319894398031,"г. Амурск, бул. Чайковского, д. 57 стр. 3, 997636",35120302,2018-07-09
538279381154550,"клх Богучар, пер. Киевский, д. 11 стр. 9/8, 299467",26824701,1973-04-07
295473712184559,"с. Валдай, ул. Славянская, д. 38, 038828",37316776,1977-01-03
527205832619751,"д. Ханты-Мансийск, ш. Клубное, д. 96, 321143",8022096,1996-05-30
761013970748888,"ст. Балашов, пр. Партизанский, д. 648, 882030",9050466,1972-08-05
721440643079439,"ст. Нарым, пер. Светлый, д. 36 стр. 69, 501694",35004163,2002-04-09
153698345831519,"п. Череповец, пр. Виноградный, д. 1/7 стр. 26, 975207",38072471,2014-10-03
291720248421256,"к. Плесецк, пр. Марта 8, д. 11 стр. 14, 672915",30654276,2014-02-07
909894838739050,"д. Усть-Камчатск, пер. Короткий, д. 16 стр. 5, 231279",37940187,2002-11-22
507054907483530,"к. Гатчина, пр. Калинина, д. 5/1 к. 1, 703429",23016298,2006-03-09
733648929195268,"к. Новомосковск, алл. Заводская, д. 3/6, 917994",2768013,1979-12-23
639773638591527,"клх Суздаль, пр. Уральский, д. 61 стр. 5, 107551",31762632,2002-09-20
550122457348933,"клх Нижний Тагил, ул. Тенистая, д. 8 к. 57, 588449",24579828,2001-09-30
370901954189879,"п. Витим, бул. Водопроводный, д. 3 стр. 96, 888213",26109359,2014-11-13
824004147070343,"г. Озеры, бул. Кочубея, д. 3/5 стр. 12, 488820",6009266,2010-07-26
690249582155161,"ст. Каргополь, бул. Белорусский, д. 917 стр. 17, 498129",28144270,1990-10-06
657180027897457,"ст. Шатой, бул. Снежный, д. 7 стр. 926, 315095",33732625,2017-02-22
995664952687872,"клх Комсомольск-на-Амуре, пр. Культуры, д. 827 к. 782, 150502",28328864,1972-10-01
859212011576549,"д. Боровск, бул. Геологов, д. 99, 120819",23661886,1998-09-12
386633244790256,"с. Тамбов, пер. Шоссейный, д. 83 к. 50, 863437",8800737,2019-12-09
275710049559069,"д. Палана, наб. Павлова, д. 1 к. 6/8, 062269",19819017,2001-02-19
517903797682547,"п. Великий Устюг, наб. Тракторная, д. 3/1 к. 905, 818742",34948490,2016-01-24
343051720138869,"д. Корсаков, ул. Нагорная, д. 1/6 стр. 737, 248718",4431184,2009-03-20
858724037643948,"ст. Кызыл, наб. Ставропольская, д. 358 к. 418, 803885",19327550,1993-08-19
976260317770307,"г. Бологое, ш. Малиновое, д. 9 стр. 9/5, 898365",10473407,1986-01-11
365336675393422,"с. Черский, наб. Новостройка, д. 56, 267238",27489817,1984-11-23
943217351691491,"п. Карталы, бул. Лазо, д. 87 стр. 7/9, 957803",8061245,1999-03-16
625194283495701,"г. Ивдель, ул. Высокая, д. 95, 942859",36105906,2010-12-09
991872714588282,"г. Ачинск, бул. Солнечный, д. 8/6 к. 7, 806417",38037467,1972-08-17
521997644488363,"д. Междуреченский, алл. Кузнецкая, д. 2, 859960",12334241,1983-02-07
867733580685687,"клх Кизел, пер. Тракторный, д. 378 к. 5/4, 203929",29222424,2010-11-21
615505894703479,"клх Юровск, ш. Радужное, д. 1 стр. 2, 754656",6100059,2016-04-05
444597212207337,"д. Владивосток, бул. Специалистов, д. 3, 166956",31494815,2002-06-05
653521906528989,"с. Дно, пр. Краснодарский, д. 97 к. 4/7, 945741",23915040,2004-01-24
276602603930864,"г. Магадан, пр. Тепличный, д. 9/1 стр. 758, 897839",31469982,2020-09-25
589096095929782,"с. Терней, ш. Победы, д. 192 стр. 2/6, 572528",31078470,1970-11-15
728420565789879,"с. Буденновск, бул. Спартака, д. 3, 928175",8176678,1998-09-18
794067433941985,"с. Шатой, бул. Заливный, д. 47 стр. 84, 227944",9994387,1995-04-06
975753582544842,"клх Краснодар, бул. Трактовый, д. 1/8 к. 39, 356190",23124731,1987-06-18
698505871195395,"п. Домодедово, пр. Карла Либкнехта, д. 422 стр. 4, 634975",11191954,2008-08-12
738125601421814,"к. Павловская, пр. Заречный, д. 31, 879713",23092190,1976-02-26
181125988406402,"г. Озеры, алл. 40 лет Октября, д. 8 к. 666, 275441",12879948,1984-05-29
726391001200938,"п. Эльтон, ул. Терешковой, д. 8/1 стр. 3, 928921",25195388,1991-02-07
651179768942929,"клх Терней, пер. Ярославский, д. 835, 084492",9818303,2013-10-09
684250009339275,"д. Курильск, алл. Кооперативная, д. 6/6 стр. 915, 068168",29185331,2004-07-18
189383044235785,"к. Вязьма, бул. Донской, д. 84 к. 307, 718663",9499479,1978-05-05
171742494534975,"клх Шахты, алл. Красина, д. 3 стр. 20, 825767",4056621,2013-01-31
967092311303006,"к. Быково (метеост.), алл. Вишневая, д. 5/2 к. 6/2, 436909",13378669,2019-07-27
251859106382980,"д. Сочи, ул. Сахалинская, д. 5 стр. 56, 617149",26988650,2009-04-20
844869420752798,"клх Рыльск, пр. Калужский, д. 5/2 к. 168, 459642",9720396,1973-12-20
234580730227180,"с. Миллерово, ш. Шмидта, д. 11 к. 30, 107554",10847101,1985-06-15
723470457490205,"п. Калач-на-Дону, пер. Блюхера, д. 499 к. 3/9, 936919",15093303,1970-07-21
261245387237430,"ст. Советский, наб. Космонавтов, д. 5/5 стр. 8/2, 616323",31641316,1971-12-25
517728179435482,"г. Салехард, бул. Набережный, д. 9 стр. 5/7, 477915",37455963,1997-01-04
137089418948948,"д. Губаха, пер. Чехова, д. 1/4, 958198",39900239,1992-01-26
450320767167826,"ст. Шаховская, алл. 9 Января, д. 7, 880943",17816929,2010-01-15
419614158397324,"клх Усть-Баргузин, алл. Подгорная, д. 7 к. 42, 037805",38448476,1992-10-16
376975922209516,"с. Шелехов, бул. Труда, д. 2 к. 9/1, 107928",29237010,2008-04-22
988893325445755,"клх Кырен, пр. Курганный, д. 8 стр. 6, 513221",21403890,1992-05-20
671101141158257,"д. Печенга, ул. Сплавная, д. 991, 563124",15330984,2000-12-21
934075038511822,"с. Пушкин, пер. Терешковой, д. 775, 773321",6389395,2018-09-14
936958528500996,"к. Тикси, пр. Специалистов, д. 2 стр. 8/5, 619403",16943730,1979-04-13
563033817144173,"клх Малгобек, пер. 50 лет Октября, д. 89 к. 270, 357590",17235685,1980-02-21
934158516105244,"с. Мелеуз, пер. Чапаева, д. 24 стр. 91, 156855",25397842,1991-02-10
607291173006385,"к. Смоленск, пер. Горького, д. 5/5 к. 5, 344159",28895548,2009-05-20
785962810679313,"клх Ухта, пр. Щетинкина, д. 9, 866263",11435243,1985-11-27
304292828428572,"к. Новокузнецк, ул. Тимирязева, д. 447, 760898",27980843,1973-02-16
178291103243630,"г. Липецк, пр. Ватутина, д. 22 к. 23, 997507",26156437,1978-05-31
427970204488689,"ст. Галич, наб. Герцена, д. 36 к. 615, 643446",16796584,1971-11-05
311452049293511,"ст. Сызрань, наб. Подгорная, д. 1/3 к. 8, 608224",14936467,1996-04-06
699433083895910,"ст. Калуга, пер. Шевченко, д. 6 стр. 5/3, 996481",33578324,2019-06-23
251023767233288,"к. Приозерск, пр. Гвардейский, д. 7, 732657",24582213,1992-08-05
235425159983022,"г. Братск, ш. Мая 1, д. 763 к. 4/8, 412753",23641955,2009-02-09
788822786021598,"г. Слюдянка, ул. Пожарского, д. 626 стр. 9/8, 404777",6094073,1996-10-26
248829470406042,"с. Хоста, алл. Кедровая, д. 96 стр. 41, 130758",12587264,2020-04-15
548134515808724,"к. Анапа, пр. Гончарова, д. 9 стр. 2/1, 700711",6477296,2005-03-21
